Customer ID,Age,Professional experience,Salary,ZIP code,Family size,Average credit cards spend,Education level,Mortgage,Loan,Securities account,Certificate of Deposit account,Online Banking,Credit Card
3937,56,30,39000,90024,3.0,1400.0,1.0,131000.0,0.0,False,False,False,True
3939,47,22,33000,91105,1.0,1400.0,3.0,0.0,0.0,False,False,True,False
3940,59,34,23000,93111,1.0,100.0,1.0,0.0,0.0,False,False,False,True
3941,28,2,11000,91203,1.0,100.0,2.0,0.0,0.0,False,False,True,True
3942,59,34,24000,94105,2.0,200.0,3.0,86000.0,0.0,False,False,True,False
3943,30,0,63000,95503,2.0,1750.0,3.0,0.0,0.0,False,False,True,False
3944,36,6,25000,95020,1.0,666.6666666666666,3.0,0.0,0.0,False,False,True,False
3945,31,6,62000,95630,1.0,1000.0,1.0,0.0,0.0,True,False,True,False
3946,63,38,8000,95136,4.0,600.0,2.0,0.0,0.0,False,False,True,False
3947,58,32,51000,95819,1.0,2800.0,2.0,0.0,0.0,False,False,True,False
3948,43,17,49000,95812,3.0,2200.0,2.0,103000.0,0.0,False,False,True,True
3949,33,7,54000,92886,4.0,200.0,1.0,141000.0,0.0,True,False,False,False
3951,35,10,23000,94501,4.0,200.0,3.0,0.0,0.0,False,False,True,False
3952,62,37,90000,95747,3.0,500.0,1.0,0.0,0.0,False,False,True,False
3953,55,31,73000,94143,4.0,1600.0,2.0,0.0,0.0,False,False,False,False
3954,51,26,34000,94105,4.0,400.0,2.0,0.0,0.0,False,False,False,False
3955,43,18,84000,92096,1.0,4000.0,3.0,0.0,0.0,False,False,False,False
3956,49,24,79000,95827,1.0,200.0,2.0,83000.0,0.0,False,False,True,True
3957,51,27,21000,95630,3.0,400.0,1.0,0.0,0.0,False,False,True,False
3958,64,34,50000,95616,4.0,1666.6666666666667,3.0,0.0,0.0,False,False,True,False
3959,56,32,51000,92780,4.0,1500.0,1.0,0.0,0.0,False,False,False,False
3960,36,6,78000,91107,4.0,1800.0,3.0,163000.0,0.0,False,False,False,False
3963,35,11,40000,93106,1.0,2400.0,2.0,0.0,0.0,True,False,True,False
3964,53,28,55000,94720,4.0,900.0,1.0,119000.0,0.0,False,False,True,True
3965,43,17,81000,94720,4.0,2600.0,3.0,0.0,0.0,True,False,True,False
3966,49,23,84000,90095,3.0,2100.0,1.0,134000.0,0.0,True,False,True,False
3967,60,34,29000,95973,2.0,300.0,1.0,0.0,0.0,False,False,True,False
3968,37,12,42000,94720,3.0,700.0,2.0,0.0,0.0,False,False,True,True
3969,56,32,25000,95403,1.0,100.0,2.0,136000.0,0.0,False,False,True,False
3970,61,35,112000,90024,4.0,1700.0,3.0,0.0,0.0,False,False,False,True
3971,41,17,20000,94720,1.0,1400.0,3.0,0.0,0.0,False,False,True,False
3973,32,7,108000,94550,1.0,4600.0,1.0,0.0,0.0,True,False,False,False
3974,28,4,43000,95616,3.0,100.0,2.0,0.0,0.0,False,False,True,False
3975,62,37,50000,94545,3.0,1500.0,1.0,169.0,0.0,False,False,True,False
3977,45,20,109000,94117,1.0,7000.0,1.0,366000.0,0.0,False,False,True,False
3979,35,8,41000,92612,2.0,1000.0,2.0,0.0,0.0,False,False,True,True
3980,54,29,29000,90071,1.0,1500.0,2.0,97000.0,0.0,False,False,True,False
3981,29,3,30000,91745,4.0,300.0,2.0,157000.0,0.0,False,False,False,False
3982,39,15,61000,90018,2.0,600.0,3.0,127000.0,0.0,False,False,False,False
3983,31,5,40000,94305,4.0,1300.0,3.0,170000.0,0.0,False,False,False,False
3984,30,5,69000,94720,1.0,800.0,2.0,0.0,0.0,True,False,True,False
3985,60,34,62000,94303,1.0,800.0,2.0,0.0,0.0,False,False,False,False
3987,39,13,58000,94551,3.0,2100.0,1.0,169000.0,0.0,False,False,True,False
3988,50,25,40000,95820,1.0,1300.0,2.0,0.0,0.0,False,False,True,True
3989,52,27,39000,94304,2.0,700.0,2.0,166000.0,0.0,False,False,True,False
3990,27,3,98000,95616,2.0,2500.0,1.0,361000.0,0.0,True,True,True,True
3991,28,3,25000,91330,2.0,900.0,3.0,140000.0,0.0,False,False,True,False
3992,50,24,152000,92220,1.0,7300.0,1.0,0.0,0.0,False,False,True,False
3994,63,38,103000,91103,1.0,2500.0,1.0,0.0,0.0,False,False,True,False
3995,38,12,138000,95112,2.0,0.0,1.0,0.0,0.0,True,False,True,False
3996,53,23,65000,95054,4.0,2000.0,3.0,0.0,0.0,False,False,True,False
3997,25,1,62000,94720,4.0,0.0,1.0,229000.0,0.0,False,False,True,False
3998,46,20,85000,95617,2.0,400.0,3.0,0.0,0.0,False,False,False,False
3999,57,32,55000,90717,4.0,2100.0,1.0,108000.0,0.0,False,False,True,False
4000,59,35,8000,92691,4.0,700.0,1.0,91000.0,0.0,True,False,False,False
4001,60,35,18000,92120,1.0,1500.0,2.0,0.0,0.0,False,False,True,True
4002,52,27,94000,93106,1.0,2800.0,2.0,333000.0,0.0,False,False,True,False
4003,46,20,69000,92780,3.0,2100.0,1.0,0.0,0.0,False,False,False,False
4004,33,6,49000,92037,2.0,1666.6666666666667,2.0,214000.0,0.0,False,False,False,False
4005,28,3,45000,94305,2.0,1600.0,3.0,0.0,0.0,False,False,True,True
4006,32,8,42000,90650,1.0,1800.0,2.0,0.0,0.0,False,False,False,False
4008,34,9,93000,94608,1.0,0.0,1.0,0.0,0.0,False,False,True,False
4009,40,14,28000,94025,4.0,1500.0,3.0,0.0,0.0,False,False,False,True
4010,34,10,81000,94002,4.0,3400.0,1.0,0.0,0.0,False,False,True,False
4011,42,16,64000,94607,3.0,500.0,3.0,247000.0,0.0,False,False,False,False
4012,63,39,32000,94998,1.0,1900.0,2.0,100000.0,0.0,False,False,False,False
4013,62,36,84000,94609,2.0,2800.0,1.0,0.0,0.0,False,False,True,False
4014,53,27,101000,90245,4.0,4900.0,1.0,0.0,0.0,False,False,True,False
4015,46,22,118000,92120,1.0,4700.0,1.0,159000.0,0.0,False,False,False,True
4016,50,25,15000,92173,1.0,400.0,3.0,0.0,0.0,False,False,False,False
4017,46,22,142000,92220,2.0,3300.0,1.0,0.0,0.0,False,False,False,False
4018,58,33,52000,94402,3.0,500.0,2.0,0.0,0.0,False,False,False,True
4020,38,13,114000,92697,1.0,1000.0,3.0,0.0,0.0,False,False,True,True
4021,50,26,48000,94720,4.0,100.0,3.0,0.0,0.0,False,False,False,True
4022,52,26,68000,92068,1.0,800.0,3.0,0.0,0.0,False,False,True,True
4023,54,30,45000,95134,4.0,1100.0,2.0,205000.0,0.0,False,False,True,False
4024,54,30,24000,94109,4.0,200.0,1.0,0.0,0.0,True,False,False,False
4026,63,38,54000,90401,3.0,2200.0,1.0,0.0,0.0,False,False,True,False
4027,43,18,85000,92703,1.0,4000.0,3.0,287000.0,0.0,False,False,True,False
4028,40,16,50000,92093,2.0,1700.0,1.0,174000.0,0.0,False,False,False,False
4030,57,32,75000,94928,2.0,3700.0,1.0,236000.0,0.0,False,False,True,False
4031,41,15,58000,94704,3.0,500.0,3.0,0.0,0.0,False,False,True,False
4032,55,31,90000,92868,1.0,2700.0,2.0,0.0,0.0,False,False,True,True
4033,55,30,73000,92675,4.0,3800.0,2.0,0.0,0.0,False,False,True,False
4034,57,32,44000,91605,2.0,1600.0,3.0,0.0,0.0,False,False,False,False
4036,27,1,78000,92037,4.0,2300.0,3.0,157000.0,0.0,True,False,True,False
4037,39,14,24000,94305,2.0,300.0,2.0,0.0,0.0,False,False,False,False
4038,47,21,120000,95833,1.0,0.0,1.0,135000.0,0.0,False,False,False,False
4039,35,9,30000,94114,4.0,1000.0,1.0,163000.0,0.0,False,False,True,False
4040,46,22,144000,93611,2.0,3300.0,1.0,0.0,0.0,False,False,True,True
4041,49,24,68000,94143,1.0,200.0,2.0,163000.0,0.0,False,False,False,False
4042,55,29,78000,90747,4.0,2600.0,3.0,0.0,0.0,False,False,False,True
4043,56,32,88000,94309,2.0,300.0,1.0,0.0,0.0,False,False,True,False
4044,37,11,43000,90250,1.0,2000.0,1.0,0.0,0.0,False,False,True,False
4045,59,35,14000,90840,4.0,700.0,1.0,0.0,0.0,False,False,True,False
4047,51,26,28000,92130,4.0,200.0,2.0,0.0,0.0,True,False,True,False
4048,44,20,180000,93943,2.0,7600.0,1.0,524000.0,0.0,False,False,False,True
4050,32,6,112000,95054,4.0,1800.0,2.0,0.0,0.0,False,False,True,False
4051,40,16,45000,94720,3.0,600.0,2.0,204000.0,0.0,False,False,True,False
4052,30,4,81000,92037,1.0,2900.0,3.0,259000.0,0.0,False,False,True,True
4053,55,29,60000,94305,3.0,2200.0,3.0,84000.0,0.0,False,False,True,False
4054,36,11,64000,91355,4.0,2100.0,3.0,0.0,0.0,False,False,False,False
4055,57,32,33000,91745,1.0,1500.0,2.0,0.0,0.0,False,False,True,False
4056,41,15,22000,90503,4.0,1500.0,3.0,0.0,0.0,False,False,False,True
4057,30,4,80000,94701,4.0,1800.0,2.0,0.0,0.0,False,False,False,False
4058,55,29,30000,91320,4.0,700.0,2.0,0.0,0.0,False,False,False,True
4061,56,32,8000,93943,2.0,300.0,1.0,0.0,0.0,False,False,True,True
4062,62,37,19000,95818,4.0,400.0,2.0,124000.0,0.0,True,False,False,False
4063,38,13,62000,92093,3.0,700.0,2.0,0.0,0.0,True,False,True,False
4064,62,32,19000,92109,1.0,1500.0,3.0,0.0,0.0,True,False,False,False
4065,46,20,131000,95929,1.0,5700.0,1.0,256000.0,0.0,False,False,False,True
4066,58,33,81000,91320,2.0,0.0,3.0,0.0,0.0,False,False,True,False
4067,50,23,9000,92064,2.0,1000.0,2.0,0.0,0.0,False,False,True,False
4068,51,27,112000,94720,3.0,1800.0,2.0,0.0,0.0,True,True,True,True
4069,27,3,43000,91302,1.0,1000.0,3.0,0.0,0.0,False,False,True,False
4070,28,4,43000,92103,3.0,100.0,2.0,0.0,0.0,False,False,True,False
4071,55,30,22000,92121,1.0,1500.0,2.0,91000.0,0.0,False,False,False,True
4072,35,10,74000,90638,4.0,1300.0,1.0,0.0,0.0,False,False,True,False
4074,33,9,22000,93940,4.0,400.0,2.0,103000.0,0.0,False,False,True,False
4075,42,18,31000,94720,1.0,300.0,3.0,0.0,0.0,False,False,False,True
4076,55,30,32000,91330,4.0,100.0,3.0,0.0,0.0,True,False,False,False
4077,55,30,28000,95123,1.0,1500.0,2.0,0.0,0.0,False,False,False,False
4078,32,6,38000,92868,1.0,300.0,1.0,0.0,0.0,True,True,True,False
4079,31,5,91000,92096,3.0,1600.0,1.0,126000.0,0.0,False,False,True,True
4080,27,1,42000,94501,3.0,2400.0,2.0,0.0,0.0,False,False,False,False
4081,51,27,88000,91116,1.0,2600.0,2.0,0.0,0.0,True,False,False,True
4082,41,16,64000,92325,3.0,500.0,3.0,0.0,0.0,False,False,False,False
4083,45,20,200000,90405,2.0,8800.0,1.0,0.0,0.0,False,False,True,True
4084,44,20,85000,92192,2.0,3200.0,1.0,0.0,0.0,False,False,True,False
4085,53,28,184000,94550,1.0,8100.0,1.0,303000.0,0.0,False,False,True,False
4087,57,32,34000,92507,2.0,2000.0,2.0,0.0,0.0,True,False,False,False
4088,35,10,78000,94105,1.0,2600.0,2.0,0.0,0.0,False,False,True,False
4089,47,21,68000,94538,4.0,2600.0,3.0,0.0,0.0,False,False,False,False
4090,60,36,79000,92120,1.0,1800.0,3.0,0.0,0.0,False,False,False,True
4091,23,1,149000,91709,1.0,6333.333333333333,1.0,305000.0,0.0,False,False,False,True
4092,66,36,55000,93023,4.0,1666.6666666666667,3.0,0.0,0.0,False,False,False,True
4093,64,40,15000,91711,2.0,300.0,3.0,115000.0,0.0,False,False,True,True
4094,29,3,154000,94720,2.0,2000.0,1.0,130000.0,0.0,False,False,False,False
4095,46,22,28000,94720,1.0,1000.0,1.0,84000.0,0.0,False,False,True,True
4096,28,2,51000,90503,4.0,1800.0,2.0,0.0,0.0,True,False,False,False
4097,43,18,59000,90048,1.0,2400.0,1.0,250000.0,0.0,False,False,True,False
4098,57,33,95000,95054,2.0,1600.0,1.0,0.0,0.0,False,False,False,False
4099,57,33,24000,95616,4.0,700.0,1.0,0.0,0.0,False,False,True,False
4100,30,4,51000,94709,4.0,200.0,1.0,172000.0,0.0,False,False,False,True
4102,57,32,63000,94111,4.0,700.0,1.0,0.0,0.0,False,False,True,False
4103,62,37,21000,92691,4.0,400.0,2.0,137000.0,0.0,False,False,True,True
4105,43,17,84000,94608,4.0,2600.0,3.0,289000.0,0.0,True,True,True,True
4106,29,4,59000,95064,4.0,2200.0,1.0,232000.0,0.0,False,False,True,True
4107,58,32,43000,93943,3.0,1400.0,1.0,0.0,0.0,False,False,False,True
4108,38,12,53000,95616,2.0,2400.0,2.0,0.0,0.0,False,False,True,False
4110,55,29,29000,92780,4.0,1500.0,3.0,79000.0,0.0,False,False,True,False
4111,24,2,82000,91103,2.0,1600.0,3.0,0.0,0.0,False,False,True,True
4113,41,16,118000,94720,2.0,3300.0,1.0,0.0,0.0,False,False,True,False
4114,54,29,74000,93907,3.0,2000.0,2.0,0.0,0.0,False,False,False,False
4115,31,5,30000,94304,4.0,300.0,2.0,0.0,0.0,False,False,True,False
4116,38,13,55000,91709,2.0,1100.0,2.0,0.0,0.0,False,False,True,False
4117,51,26,78000,92703,1.0,1200.0,1.0,305000.0,0.0,False,False,True,False
4118,51,25,185000,94117,1.0,1700.0,1.0,0.0,0.0,False,False,False,False
4119,44,19,154000,92116,2.0,8800.0,1.0,0.0,0.0,False,False,True,False
4120,57,31,58000,91604,1.0,200.0,1.0,177000.0,0.0,False,False,True,False
4121,63,37,84000,91768,4.0,1900.0,2.0,0.0,0.0,False,False,True,False
4122,33,3,74000,95616,4.0,4000.0,3.0,0.0,0.0,False,False,False,False
4123,35,11,59000,95123,4.0,100.0,2.0,0.0,0.0,False,False,False,False
4124,40,14,58000,94025,2.0,2800.0,1.0,0.0,0.0,False,False,True,False
4125,61,36,21000,95616,4.0,400.0,2.0,123000.0,0.0,False,False,False,False
4126,30,4,40000,92056,4.0,2100.0,3.0,0.0,0.0,False,False,True,True
4127,24,0,88000,90740,3.0,800.0,1.0,134000.0,0.0,False,False,False,False
4128,32,7,44000,90095,4.0,800.0,1.0,0.0,0.0,False,False,True,False
4129,54,28,48000,96091,4.0,2800.0,2.0,0.0,0.0,False,False,True,False
4130,43,19,35000,92106,3.0,500.0,1.0,0.0,0.0,False,False,True,False
4131,54,30,29000,93014,2.0,800.0,1.0,0.0,0.0,False,False,False,True
4132,40,15,161000,94596,2.0,3300.0,1.0,0.0,0.0,True,False,False,True
4133,61,35,61000,94708,1.0,1600.0,1.0,0.0,0.0,False,False,False,False
4134,44,20,70000,94611,4.0,1900.0,1.0,0.0,0.0,False,False,True,False
4135,60,34,22000,92037,3.0,300.0,3.0,139.0,0.0,False,False,True,True
4136,28,2,10000,94080,1.0,100.0,2.0,0.0,0.0,False,False,True,False
4137,54,30,70000,90095,1.0,1600.0,3.0,265000.0,0.0,False,False,False,False
4138,50,23,15000,94025,2.0,1000.0,2.0,101000.0,0.0,False,False,False,False
4139,60,30,28000,92354,1.0,1500.0,3.0,124000.0,0.0,True,False,True,False
4140,57,31,30000,95841,2.0,700.0,2.0,145000.0,0.0,False,False,False,False
4142,45,19,19000,94720,3.0,500.0,2.0,0.0,0.0,False,False,True,False
4143,49,25,30000,95616,4.0,200.0,1.0,0.0,0.0,False,True,True,True
4144,62,38,42000,94025,1.0,1800.0,3.0,0.0,0.0,False,False,False,False
4145,59,33,113000,92152,2.0,2000.0,1.0,77000.0,0.0,False,False,True,False
4146,52,28,90000,95814,1.0,2600.0,2.0,0.0,0.0,True,False,True,False
4147,27,2,155000,95138,1.0,800.0,1.0,0.0,0.0,False,False,False,False
4148,33,7,29000,92064,1.0,600.0,3.0,127000.0,0.0,False,False,False,True
4149,41,16,23000,94521,2.0,1400.0,2.0,0.0,0.0,True,False,True,False
4150,46,20,39000,95054,1.0,200.0,1.0,0.0,0.0,False,False,False,False
4151,33,8,58000,94305,2.0,100.0,1.0,0.0,0.0,True,True,True,True
4152,57,32,19000,94720,4.0,900.0,2.0,0.0,0.0,False,False,True,False
4153,40,14,73000,94539,1.0,1500.0,3.0,252000.0,0.0,False,False,True,False
4154,51,27,93000,92154,1.0,2700.0,1.0,0.0,0.0,False,False,True,False
4155,44,17,29000,94706,3.0,1000.0,2.0,0.0,0.0,False,False,True,True
4156,47,23,71000,95762,1.0,800.0,3.0,127000.0,0.0,False,False,True,False
4157,64,39,73000,94720,3.0,2400.0,1.0,0.0,0.0,False,False,True,False
4158,34,10,54000,92101,3.0,2000.0,1.0,0.0,0.0,False,False,False,False
4159,57,33,121000,94542,1.0,4300.0,1.0,0.0,0.0,True,False,False,False
4160,27,3,94000,92373,2.0,200.0,1.0,310000.0,0.0,False,False,False,True
4161,39,15,79000,92646,4.0,2400.0,1.0,0.0,0.0,False,False,False,False
4162,45,20,29000,92507,4.0,1900.0,3.0,0.0,0.0,False,False,False,False
4163,30,4,24000,92096,1.0,400.0,2.0,81000.0,0.0,False,False,True,False
4164,42,17,74000,92123,3.0,3000.0,1.0,0.0,0.0,False,False,False,True
4165,58,33,142000,92691,2.0,3900.0,1.0,193000.0,0.0,False,False,True,True
4167,61,35,63000,94939,3.0,2200.0,3.0,0.0,0.0,False,False,False,False
4168,36,10,31000,90630,4.0,1200.0,2.0,0.0,0.0,False,False,False,False
4169,61,31,49000,94066,4.0,1666.6666666666667,3.0,0.0,0.0,False,False,True,False
4170,29,5,72000,92407,3.0,700.0,2.0,81000.0,0.0,False,False,False,False
4171,55,30,81000,90254,4.0,3800.0,2.0,0.0,0.0,False,False,True,False
4172,35,9,28000,94542,4.0,1000.0,1.0,75.0,0.0,False,False,True,False
4173,63,37,45000,94542,2.0,1000.0,3.0,88000.0,0.0,False,False,True,True
4174,48,21,23000,93555,3.0,666.6666666666666,2.0,0.0,0.0,False,False,True,False
4175,37,11,34000,95616,3.0,200.0,2.0,0.0,0.0,False,False,False,False
4176,39,15,72000,94801,4.0,2400.0,1.0,0.0,0.0,True,False,True,False
4177,35,9,45000,90509,1.0,2000.0,1.0,0.0,0.0,False,False,True,True
4178,61,35,60000,96091,3.0,1400.0,3.0,0.0,0.0,False,False,False,False
4179,39,13,33000,92093,4.0,1500.0,3.0,0.0,0.0,False,False,False,False
4180,51,25,145000,90740,1.0,300.0,1.0,0.0,0.0,False,False,True,False
4181,56,30,45000,90024,4.0,1500.0,3.0,0.0,0.0,False,False,False,False
4182,51,27,42000,95039,4.0,1100.0,2.0,0.0,0.0,False,False,True,True
4183,41,15,38000,90291,2.0,700.0,1.0,91000.0,0.0,False,False,True,False
4184,49,23,65000,94035,3.0,700.0,2.0,263000.0,0.0,False,False,True,True
4185,62,38,35000,94596,1.0,1900.0,2.0,118000.0,0.0,False,False,False,False
4186,33,8,45000,93943,2.0,100.0,1.0,0.0,0.0,False,False,False,True
4188,36,10,65000,90089,4.0,2200.0,2.0,0.0,0.0,False,False,False,False
4189,63,33,52000,94720,4.0,1666.6666666666667,3.0,0.0,0.0,False,False,False,False
4190,32,6,41000,92182,2.0,2000.0,3.0,0.0,0.0,False,False,False,False
4191,54,29,111000,94304,1.0,100.0,3.0,0.0,0.0,False,False,False,True
4192,64,39,64000,92068,3.0,2200.0,1.0,0.0,0.0,False,False,True,False
4193,52,27,162000,92096,1.0,8100.0,1.0,0.0,0.0,False,False,True,False
4194,53,27,44000,94542,4.0,1500.0,3.0,0.0,0.0,False,False,False,False
4196,54,28,34000,94061,4.0,700.0,2.0,0.0,0.0,False,False,True,False
4197,52,27,62000,92661,4.0,1800.0,3.0,82000.0,0.0,False,False,False,False
4198,36,12,51000,92521,3.0,2000.0,1.0,214000.0,0.0,False,False,True,False
4199,47,23,8000,92612,4.0,200.0,1.0,0.0,0.0,False,False,True,False
4200,31,7,173000,91040,1.0,6000.0,1.0,0.0,0.0,False,False,True,False
4201,29,3,39000,95051,4.0,2100.0,3.0,0.0,0.0,False,False,True,False
4202,29,2,38000,93063,1.0,2000.0,2.0,0.0,0.0,False,False,False,False
4203,42,17,61000,94998,3.0,500.0,3.0,0.0,0.0,False,False,True,False
4204,30,6,82000,93657,2.0,2500.0,1.0,0.0,0.0,False,False,False,False
4205,57,32,15000,92806,2.0,200.0,3.0,0.0,0.0,False,False,False,True
4206,54,29,44000,91301,2.0,2300.0,3.0,0.0,0.0,False,False,True,False
4207,24,2,150000,94720,2.0,2000.0,1.0,0.0,0.0,False,False,True,False
4208,41,16,98000,93117,1.0,4000.0,3.0,0.0,0.0,False,False,False,True
4209,55,29,65000,94501,4.0,2800.0,2.0,0.0,0.0,False,False,True,False
4210,55,30,58000,92028,4.0,900.0,1.0,0.0,0.0,False,False,True,True
4211,29,3,31000,92126,4.0,300.0,2.0,0.0,0.0,False,False,True,False
4212,58,34,10000,92521,4.0,700.0,1.0,0.0,0.0,False,False,False,False
4214,45,21,42000,94305,2.0,2500.0,1.0,0.0,0.0,True,False,True,False
4215,46,22,164000,94122,2.0,7600.0,1.0,0.0,0.0,False,True,True,True
4216,48,22,98000,94115,2.0,6300.0,1.0,0.0,0.0,False,False,False,False
4217,44,20,160000,94606,2.0,7600.0,1.0,0.0,0.0,True,False,False,False
4222,62,36,92000,94801,2.0,700.0,2.0,0.0,0.0,False,False,True,False
4223,55,31,12000,95060,2.0,200.0,1.0,76000.0,0.0,False,False,True,True
4225,65,39,23000,92835,3.0,700.0,2.0,0.0,0.0,False,False,False,True
4226,55,29,39000,92154,1.0,200.0,1.0,0.0,0.0,False,False,False,True
4227,41,16,120000,92612,2.0,3900.0,1.0,0.0,0.0,False,False,True,True
4229,42,18,71000,91614,3.0,2333.3333333333335,1.0,106000.0,0.0,True,False,True,False
4231,33,6,78000,90250,4.0,2000.0,2.0,119000.0,0.0,True,False,True,False
4232,43,19,72000,90024,2.0,1700.0,1.0,0.0,0.0,False,False,True,False
4233,64,39,38000,92024,1.0,1100.0,3.0,108000.0,0.0,False,False,False,False
4234,37,12,81000,94538,1.0,2800.0,1.0,0.0,0.0,False,False,False,False
4236,37,13,89000,95051,2.0,1700.0,2.0,314000.0,0.0,False,False,False,True
4237,54,28,65000,94122,1.0,200.0,1.0,0.0,0.0,False,False,False,True
4238,32,6,85000,90504,1.0,2700.0,2.0,100000.0,0.0,False,False,True,False
4239,48,24,84000,92152,3.0,700.0,1.0,166000.0,0.0,False,False,True,False
4240,29,3,52000,92122,3.0,1100.0,2.0,0.0,0.0,False,False,True,False
4241,53,28,59000,91950,2.0,1900.0,2.0,0.0,0.0,False,False,True,False
4242,64,39,35000,90266,1.0,1500.0,2.0,0.0,0.0,True,False,False,False
4243,52,28,81000,91745,3.0,1800.0,2.0,0.0,0.0,True,False,False,False
4244,56,31,82000,95348,4.0,1300.0,3.0,0.0,0.0,False,False,True,False
4245,56,30,45000,91103,4.0,700.0,2.0,0.0,0.0,False,False,False,True
4246,38,14,102000,95020,2.0,1900.0,1.0,0.0,0.0,False,True,True,True
4247,49,23,49000,94720,1.0,1200.0,2.0,0.0,0.0,False,False,True,True
4248,64,39,22000,90071,4.0,600.0,2.0,0.0,0.0,False,False,False,False
4249,53,28,98000,90210,1.0,1300.0,3.0,355000.0,0.0,False,False,True,False
4250,29,5,138000,93106,2.0,4333.333333333333,1.0,0.0,0.0,False,False,True,False
4251,58,34,60000,92008,4.0,1600.0,2.0,0.0,0.0,False,False,False,True
4252,41,17,14000,91330,1.0,1000.0,1.0,0.0,0.0,False,False,False,False
4253,57,32,21000,94112,3.0,100.0,2.0,0.0,0.0,True,True,True,False
4254,62,37,85000,95051,4.0,3400.0,2.0,0.0,0.0,False,False,True,False
4255,30,4,49000,93955,3.0,1100.0,2.0,0.0,0.0,False,False,False,True
4256,45,20,154000,94720,2.0,2800.0,1.0,0.0,0.0,True,False,True,False
4257,61,37,40000,94539,4.0,2200.0,1.0,0.0,0.0,True,True,True,True
4258,32,6,81000,92626,1.0,2500.0,1.0,0.0,0.0,False,False,True,False
4259,61,37,22000,94590,1.0,1200.0,3.0,0.0,0.0,False,False,True,False
4260,52,27,195000,90266,1.0,8100.0,1.0,0.0,0.0,False,False,False,False
4261,49,23,82000,91902,2.0,2400.0,2.0,0.0,0.0,False,False,False,False
4262,36,10,80000,94596,4.0,2200.0,2.0,0.0,0.0,False,False,True,False
4265,33,7,49000,95403,4.0,2200.0,2.0,0.0,0.0,False,False,True,False
4266,66,42,53000,92182,2.0,1100.0,1.0,0.0,0.0,False,False,True,True
4267,49,24,80000,92009,1.0,1200.0,1.0,0.0,0.0,False,False,True,False
4268,26,1,85000,90064,1.0,1900.0,1.0,0.0,0.0,False,False,True,False
4269,28,3,90000,90066,2.0,3300.0,1.0,0.0,0.0,False,False,True,True
4270,43,18,140000,95616,1.0,7000.0,1.0,205000.0,0.0,False,False,True,False
4271,58,28,90000,93106,1.0,3000.0,3.0,0.0,0.0,False,False,False,True
4273,62,37,18000,92037,0.0,1300.0,2.0,0.0,0.0,False,False,True,False
4274,58,33,53000,91030,4.0,2100.0,1.0,0.0,0.0,False,False,True,False
4275,39,15,119000,92037,2.0,6100.0,1.0,0.0,0.0,False,False,False,False
4276,64,38,92000,94086,1.0,2000.0,1.0,0.0,0.0,False,False,True,False
4277,50,24,61000,94301,4.0,2600.0,1.0,0.0,0.0,False,False,True,False
4279,49,24,39000,92717,1.0,1400.0,3.0,0.0,0.0,False,False,True,False
4280,58,32,38000,94025,1.0,2200.0,3.0,0.0,0.0,False,False,False,False
4281,61,35,110000,92521,3.0,4400.0,1.0,0.0,0.0,True,False,True,False
4282,56,31,21000,90024,2.0,200.0,3.0,137000.0,0.0,False,True,True,True
4283,59,34,94000,93940,3.0,500.0,1.0,0.0,0.0,False,False,False,True
4284,29,5,31000,96064,4.0,400.0,2.0,161000.0,0.0,False,False,True,True
4285,47,23,32000,92130,1.0,1000.0,1.0,0.0,0.0,True,True,True,True
4286,50,23,98000,92068,3.0,2000.0,2.0,0.0,0.0,False,False,False,False
4287,34,9,84000,92009,3.0,600.0,2.0,0.0,0.0,False,False,True,False
4288,41,16,10000,94123,2.0,300.0,2.0,0.0,0.0,False,False,True,False
4289,62,37,83000,91754,3.0,1800.0,2.0,187000.0,0.0,True,False,False,False
4290,43,17,59000,94085,3.0,900.0,3.0,87000.0,0.0,False,False,True,True
4291,29,4,72000,95841,4.0,2200.0,1.0,0.0,0.0,False,False,True,False
4292,35,10,21000,92182,3.0,1300.0,1.0,115000.0,0.0,False,False,False,False
4293,47,20,25000,95064,3.0,666.6666666666666,2.0,0.0,0.0,False,False,True,True
4294,58,34,148000,95819,1.0,4700.0,1.0,0.0,0.0,False,False,True,False
4295,62,36,30000,94720,3.0,700.0,2.0,0.0,0.0,False,False,True,False
4296,56,32,129000,94065,1.0,7400.0,1.0,0.0,0.0,False,False,False,False
4297,41,17,141000,94022,2.0,7600.0,1.0,92000.0,0.0,False,False,False,False
4299,44,19,62000,93106,3.0,800.0,3.0,0.0,0.0,False,False,False,True
4300,37,11,84000,90089,2.0,1800.0,1.0,0.0,0.0,False,False,True,True
4301,44,20,68000,95060,1.0,800.0,3.0,91000.0,0.0,False,False,False,False
4302,64,38,59000,92028,1.0,2500.0,3.0,220000.0,0.0,False,False,False,False
4303,42,17,85000,92648,1.0,3700.0,3.0,0.0,0.0,False,False,True,False
4304,51,27,63000,92251,2.0,1000.0,3.0,82000.0,0.0,False,False,True,False
4305,29,4,115000,92717,1.0,1900.0,1.0,0.0,0.0,False,False,False,False
4306,32,7,112000,90740,1.0,3800.0,1.0,81000.0,0.0,False,False,True,False
4307,40,15,40000,92096,2.0,2200.0,3.0,107000.0,0.0,False,False,True,False
4308,26,2,30000,94720,1.0,1000.0,3.0,111000.0,0.0,False,False,False,False
